customer_id,gender,is_senior_citizen,partner,dependents,partner_dependents,phone_service,internet_service,has_phone_and_internet,contract_type,payment_type,monthly_charges,total_charges,churn,tenure,avg charges,Check,Start Date,is_female,has_churned,has_phone,has_internet,Contract Type,Phone Service,Internet Service,service_type
0207-MDKNV,Female,0,No,No,0,1,2,TRUE,0,Electronic check,105.10,"1,582.75",Yes,15,105.52,FALSE,20200427,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic,Phone & Internet
0208-BPQEJ,Female,0,Yes,Yes,3,1,0,FALSE,0,Bank transfer (automatic),19.40,198.10,No,10,19.81,FALSE,20200927,TRUE,FALSE,TRUE,FALSE,Month-to-Month,One Line,No Internet Service,Phone Only
0212-ISBBF,Female,0,No,No,0,0,1,FALSE,0,Electronic check,50.35,"1,098.85",No,21,52.33,FALSE,20191027,TRUE,FALSE,FALSE,TRUE,Month-to-Month,No Phone Service,DSL,Internet Only
0214-JHPFW,Female,0,Yes,No,1,0,1,FALSE,2,Bank transfer (automatic),57.80,"4,039.30",No,69,58.54,FALSE,20151027,TRUE,FALSE,FALSE,TRUE,2 Year,No Phone Service,DSL,Internet Only
0215-BQKGS,Male,0,No,No,0,1,2,TRUE,0,Credit card (automatic),84.30,"2,438.60",No,28,87.09,FALSE,20190327,FALSE,FALSE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic,Phone & Internet
0218-QNVAS,Male,0,Yes,Yes,3,2,2,TRUE,1,Bank transfer (automatic),100.55,"7,113.75",No,70,101.63,FALSE,20150927,FALSE,FALSE,TRUE,TRUE,1 Year,Two or More Lines,Fiber Optic,Phone & Internet
0219-QAERP,Male,0,Yes,No,1,1,0,FALSE,1,Credit card (automatic),19.80,576.65,No,29,19.88,FALSE,20190227,FALSE,FALSE,TRUE,FALSE,1 Year,One Line,No Internet Service,Phone Only
0219-YTZUE,Male,0,Yes,Yes,3,2,2,TRUE,0,Bank transfer (automatic),84.80,371.90,Yes,4,92.98,FALSE,20210327,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
0220-EBGCE,Male,0,No,No,0,1,2,TRUE,0,Electronic check,85.85,167.30,Yes,1,167.30,FALSE,20210627,FALSE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic,Phone & Internet
0221-NAUXK,Male,0,No,Yes,2,1,0,FALSE,1,Bank transfer (automatic),19.95,219.50,No,11,19.95,FALSE,20200827,FALSE,FALSE,TRUE,FALSE,1 Year,One Line,No Internet Service,Phone Only
0221-WMXNQ,Male,1,No,No,0,1,2,TRUE,0,Electronic check,75.35,273.40,No,3,91.13,FALSE,20210427,FALSE,FALSE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic,Phone & Internet
0222-CNVPT,Male,1,No,No,0,0,1,FALSE,0,Credit card (automatic),48.80,"2,555.05",No,52,49.14,FALSE,20170327,FALSE,FALSE,FALSE,TRUE,Month-to-Month,No Phone Service,DSL,Internet Only
0224-HJAPT,Male,0,No,No,0,2,1,TRUE,0,Electronic check,47.15,223.15,Yes,4,55.79,FALSE,20210327,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,DSL,Phone & Internet
0224-NIJLP,Male,0,Yes,Yes,3,1,0,FALSE,2,Mailed check,20.15,165.50,No,8,20.69,FALSE,20201127,FALSE,FALSE,TRUE,FALSE,2 Year,One Line,No Internet Service,Phone Only
0224-RLWWD,Female,1,No,No,0,1,1,TRUE,0,Electronic check,44.30,89.30,No,2,44.65,FALSE,20210527,TRUE,FALSE,TRUE,TRUE,Month-to-Month,One Line,DSL,Phone & Internet
0225-ZORZP,Male,0,No,No,0,1,2,TRUE,0,Electronic check,84.30,235.05,No,2,117.53,FALSE,20210527,FALSE,FALSE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic,Phone & Internet
0228-MAUWC,Male,0,No,No,0,2,1,TRUE,0,Electronic check,59.55,"1,144.60",No,19,60.24,FALSE,20191227,FALSE,FALSE,TRUE,TRUE,Month-to-Month,Two or More Lines,DSL,Phone & Internet
0229-LFJAF,Male,0,No,No,0,2,1,TRUE,2,Bank transfer (automatic),69.65,"4,908.25",No,70,70.12,FALSE,20150927,FALSE,FALSE,TRUE,TRUE,2 Year,Two or More Lines,DSL,Phone & Internet
0230-UBYPQ,Male,1,Yes,No,1,0,1,FALSE,1,Bank transfer (automatic),36.10,"2,298.90",No,63,36.49,FALSE,20160427,FALSE,FALSE,FALSE,TRUE,1 Year,No Phone Service,DSL,Internet Only
0230-WEQUW,Male,0,Yes,No,1,0,1,FALSE,2,Bank transfer (automatic),56.60,"3,789.20",No,66,57.41,FALSE,20160127,FALSE,FALSE,FALSE,TRUE,2 Year,No Phone Service,DSL,Internet Only
0231-LXVAP,Male,0,No,No,0,1,2,TRUE,0,Electronic check,75.90,75.90,Yes,1,75.90,TRUE,20210627,FALSE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic,Phone & Internet
0233-FTHAV,Female,0,No,No,0,2,2,TRUE,1,Bank transfer (automatic),79.20,"4,765.00",No,60,79.42,FALSE,20160727,TRUE,FALSE,TRUE,TRUE,1 Year,Two or More Lines,Fiber Optic,Phone & Internet
0234-TEVTT,Female,0,Yes,Yes,3,0,1,FALSE,1,Credit card (automatic),45.00,"2,196.30",No,48,45.76,FALSE,20170727,TRUE,FALSE,FALSE,TRUE,1 Year,No Phone Service,DSL,Internet Only
0235-KGSLC,Female,0,No,No,0,1,2,TRUE,0,Credit card (automatic),85.55,85.55,Yes,1,85.55,TRUE,20210627,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic,Phone & Internet
0236-HFWSV,Male,0,No,No,0,2,2,TRUE,0,Electronic check,93.35,"1,444.65",Yes,15,96.31,FALSE,20200427,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
0237-YFUTL,Female,0,Yes,No,1,2,2,TRUE,0,Bank transfer (automatic),109.65,"5,405.80",No,49,110.32,FALSE,20170627,TRUE,FALSE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
0238-WHBIQ,Male,0,Yes,Yes,3,2,1,TRUE,2,Credit card (automatic),89.70,"6,339.30",No,70,90.56,FALSE,20150927,FALSE,FALSE,TRUE,TRUE,2 Year,Two or More Lines,DSL,Phone & Internet
0239-OXEXL,Female,0,No,No,0,2,2,TRUE,0,Mailed check,84.25,"3,847.60",No,45,85.50,FALSE,20171027,TRUE,FALSE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
0244-LGNFY,Female,0,Yes,Yes,3,2,1,TRUE,2,Bank transfer (automatic),92.65,"6,733.00",No,72,93.51,FALSE,20150727,TRUE,FALSE,TRUE,TRUE,2 Year,Two or More Lines,DSL,Phone & Internet
0247-SLUJI,Male,0,Yes,Yes,3,1,0,FALSE,0,Mailed check,19.70,19.70,No,1,19.70,TRUE,20210627,FALSE,FALSE,TRUE,FALSE,Month-to-Month,One Line,No Internet Service,Phone Only
0248-IPDFW,Female,0,No,No,0,2,1,TRUE,0,Electronic check,50.10,50.10,No,1,50.10,TRUE,20210627,TRUE,FALSE,TRUE,TRUE,Month-to-Month,Two or More Lines,DSL,Phone & Internet
0248-PGHBZ,Female,1,No,No,0,1,2,TRUE,2,Bank transfer (automatic),92.45,"6,140.85",No,66,93.04,FALSE,20160127,TRUE,FALSE,TRUE,TRUE,2 Year,One Line,Fiber Optic,Phone & Internet
0253-ZTEOB,Female,0,Yes,Yes,3,2,1,TRUE,2,Electronic check,79.65,"3,870.30",No,48,80.63,FALSE,20170727,TRUE,FALSE,TRUE,TRUE,2 Year,Two or More Lines,DSL,Phone & Internet
0254-FNMCI,Female,0,No,No,0,1,2,TRUE,2,Electronic check,109.90,"7,624.20",No,69,110.50,FALSE,20151027,TRUE,FALSE,TRUE,TRUE,2 Year,One Line,Fiber Optic,Phone & Internet
0254-KCJGT,Male,0,Yes,No,1,2,1,TRUE,1,Credit card (automatic),81.40,"4,354.45",No,53,82.16,FALSE,20170227,FALSE,FALSE,TRUE,TRUE,1 Year,Two or More Lines,DSL,Phone & Internet
0254-WWRKD,Female,0,Yes,Yes,3,1,1,TRUE,1,Credit card (automatic),50.55,"3,431.75",No,67,51.22,FALSE,20151227,TRUE,FALSE,TRUE,TRUE,1 Year,One Line,DSL,Phone & Internet
0256-LTHVJ,Female,0,Yes,Yes,3,1,2,TRUE,0,Electronic check,81.05,"2,227.10",Yes,27,82.49,FALSE,20190427,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic,Phone & Internet
0257-KXZGU,Female,0,Yes,Yes,3,2,1,TRUE,0,Bank transfer (automatic),62.45,"2,045.55",No,32,63.92,FALSE,20181127,TRUE,FALSE,TRUE,TRUE,Month-to-Month,Two or More Lines,DSL,Phone & Internet
0257-ZESQC,Female,1,Yes,No,1,1,2,TRUE,0,Bank transfer (automatic),75.20,"1,929.35",Yes,25,77.17,FALSE,20190627,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic,Phone & Internet
0258-NOKBL,Male,0,No,No,0,1,2,TRUE,0,Electronic check,90.40,268.45,No,2,134.23,FALSE,20210527,FALSE,FALSE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic,Phone & Internet
0259-GBZSH,Male,0,No,No,0,2,2,TRUE,0,Electronic check,85.65,181.50,Yes,2,90.75,FALSE,20210527,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
0260-ZDLGK,Female,0,No,Yes,2,1,1,TRUE,0,Mailed check,72.90,651.40,Yes,8,81.43,FALSE,20201127,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,DSL,Phone & Internet
0263-FJTQO,Male,0,Yes,Yes,3,2,1,TRUE,2,Credit card (automatic),70.50,"3,486.65",No,49,71.16,FALSE,20170627,FALSE,FALSE,TRUE,TRUE,2 Year,Two or More Lines,DSL,Phone & Internet
0264-CNITK,Female,0,Yes,Yes,3,1,0,FALSE,2,Bank transfer (automatic),20.10,"1,389.60",No,69,20.14,FALSE,20151027,TRUE,FALSE,TRUE,FALSE,2 Year,One Line,No Internet Service,Phone Only
0265-EDXBD,Male,1,Yes,No,1,2,2,TRUE,0,Electronic check,74.90,"2,303.35",Yes,30,76.78,FALSE,20190127,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
0265-PSUAE,Female,0,Yes,Yes,3,1,2,TRUE,0,Bank transfer (automatic),100.70,"1,522.70",No,15,101.51,FALSE,20200427,TRUE,FALSE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic,Phone & Internet
0266-CLZKZ,Female,0,Yes,Yes,3,2,2,TRUE,2,Bank transfer (automatic),105.65,"6,717.90",No,63,106.63,FALSE,20160427,TRUE,FALSE,TRUE,TRUE,2 Year,Two or More Lines,Fiber Optic,Phone & Internet
0266-GMEAO,Male,0,Yes,Yes,3,2,2,TRUE,2,Credit card (automatic),114.30,"8,058.55",No,70,115.12,FALSE,20150927,FALSE,FALSE,TRUE,TRUE,2 Year,Two or More Lines,Fiber Optic,Phone & Internet
0268-QKIWO,Female,0,No,No,0,1,0,FALSE,0,Electronic check,19.75,58.85,Yes,2,29.43,FALSE,20210527,TRUE,TRUE,TRUE,FALSE,Month-to-Month,One Line,No Internet Service,Phone Only
0269-XFESX,Male,0,Yes,Yes,3,2,0,FALSE,1,Mailed check,24.35,538.50,No,22,24.48,FALSE,20190927,FALSE,FALSE,TRUE,FALSE,1 Year,Two or More Lines,No Internet Service,Phone Only
0270-THENM,Male,0,Yes,Yes,3,2,1,TRUE,2,Bank transfer (automatic),69.85,"5,102.35",No,73,69.90,FALSE,20150627,FALSE,FALSE,TRUE,TRUE,2 Year,Two or More Lines,DSL,Phone & Internet
0274-JKUJR,Male,0,Yes,Yes,3,0,1,FALSE,0,Mailed check,58.85,465.70,No,7,66.53,FALSE,20201227,FALSE,FALSE,FALSE,TRUE,Month-to-Month,No Phone Service,DSL,Internet Only
0277-BKSQP,Male,0,Yes,Yes,3,1,1,TRUE,0,Electronic check,54.40,475.10,No,8,59.39,FALSE,20201127,FALSE,FALSE,TRUE,TRUE,Month-to-Month,One Line,DSL,Phone & Internet
0277-ORXQS,Male,0,Yes,Yes,3,0,1,FALSE,2,Bank transfer (automatic),50.55,"3,364.55",No,66,50.98,FALSE,20160127,FALSE,FALSE,FALSE,TRUE,2 Year,No Phone Service,DSL,Internet Only
0278-YXOOG,Male,0,No,No,0,1,0,FALSE,0,Mailed check,21.05,113.85,Yes,5,22.77,FALSE,20210227,FALSE,TRUE,TRUE,FALSE,Month-to-Month,One Line,No Internet Service,Phone Only
0280-XJGEX,Male,0,No,No,0,2,2,TRUE,0,Bank transfer (automatic),103.70,"5,036.30",Yes,48,104.92,FALSE,20170727,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
0281-CNTZX,Male,0,Yes,No,1,1,0,FALSE,2,Bank transfer (automatic),19.95,"1,234.80",No,61,20.24,FALSE,20160627,FALSE,FALSE,TRUE,FALSE,2 Year,One Line,No Internet Service,Phone Only
0282-NVSJS,Female,1,Yes,Yes,3,0,1,FALSE,0,Mailed check,29.30,355.90,No,12,29.66,FALSE,20200727,TRUE,FALSE,FALSE,TRUE,Month-to-Month,No Phone Service,DSL,Internet Only
0285-INHLN,Male,0,Yes,Yes,3,1,1,TRUE,0,Credit card (automatic),54.75,"1,510.30",No,27,55.94,FALSE,20190427,FALSE,FALSE,TRUE,TRUE,Month-to-Month,One Line,DSL,Phone & Internet
0289-IVARM,Female,0,No,No,0,1,1,TRUE,0,Electronic check,60.55,"1,982.60",No,32,61.96,FALSE,20181127,TRUE,FALSE,TRUE,TRUE,Month-to-Month,One Line,DSL,Phone & Internet
0292-WEGCH,Female,0,Yes,Yes,3,2,1,TRUE,0,Electronic check,86.20,"4,524.05",No,52,87.00,FALSE,20170327,TRUE,FALSE,TRUE,TRUE,Month-to-Month,Two or More Lines,DSL,Phone & Internet
0295-PPHDO,Male,0,No,No,0,2,2,TRUE,0,Electronic check,95.45,95.45,Yes,1,95.45,TRUE,20210627,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
0295-QVKPB,Male,0,No,No,0,1,1,TRUE,0,Credit card (automatic),63.95,318.10,No,4,79.53,FALSE,20210327,FALSE,FALSE,TRUE,TRUE,Month-to-Month,One Line,DSL,Phone & Internet
0297-RBCSG,Male,0,No,No,0,1,1,TRUE,1,Bank transfer (automatic),65.35,"1,231.85",No,18,68.44,FALSE,20200127,FALSE,FALSE,TRUE,TRUE,1 Year,One Line,DSL,Phone & Internet
0298-XACET,Male,0,Yes,Yes,3,0,1,FALSE,2,Mailed check,50.20,"2,554.00",No,50,51.08,FALSE,20170527,FALSE,FALSE,FALSE,TRUE,2 Year,No Phone Service,DSL,Internet Only
0301-FIDRB,Female,0,Yes,Yes,3,0,1,FALSE,2,Bank transfer (automatic),63.80,"4,684.30",No,73,64.17,FALSE,20150627,TRUE,FALSE,FALSE,TRUE,2 Year,No Phone Service,DSL,Internet Only
0301-KOBTQ,Male,0,No,No,0,1,0,FALSE,2,Bank transfer (automatic),20.05,614.45,No,30,20.48,FALSE,20190127,FALSE,FALSE,TRUE,FALSE,2 Year,One Line,No Internet Service,Phone Only
0302-JOIVN,Female,0,Yes,No,1,1,2,TRUE,0,Electronic check,101.15,842.90,Yes,8,105.36,FALSE,20201127,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic,Phone & Internet
0303-UNCIP,Male,0,No,No,0,2,1,TRUE,1,Mailed check,65.00,"2,531.80",No,38,66.63,FALSE,20180527,FALSE,FALSE,TRUE,TRUE,1 Year,Two or More Lines,DSL,Phone & Internet
0303-WMMRN,Male,0,No,No,0,1,0,FALSE,0,Mailed check,19.25,86.05,No,4,21.51,FALSE,20210327,FALSE,FALSE,TRUE,FALSE,Month-to-Month,One Line,No Internet Service,Phone Only
0305-SQECB,Female,0,No,Yes,2,0,1,FALSE,1,Mailed check,36.05,402.60,No,11,36.60,FALSE,20200827,TRUE,FALSE,FALSE,TRUE,1 Year,No Phone Service,DSL,Internet Only
0306-JAELE,Male,0,No,No,0,1,2,TRUE,0,Electronic check,96.10,453.40,Yes,4,113.35,FALSE,20210327,FALSE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic,Phone & Internet
0307-BCOPK,Female,0,No,No,0,1,0,FALSE,1,Mailed check,19.05,326.65,No,17,19.21,FALSE,20200227,TRUE,FALSE,TRUE,FALSE,1 Year,One Line,No Internet Service,Phone Only
0308-GIQJT,Male,1,No,No,0,2,2,TRUE,1,Bank transfer (automatic),105.75,"7,382.85",No,69,107.00,FALSE,20151027,FALSE,FALSE,TRUE,TRUE,1 Year,Two or More Lines,Fiber Optic,Phone & Internet
0308-IVGOK,Female,0,No,No,0,0,1,FALSE,1,Credit card (automatic),40.40,422.60,No,10,42.26,FALSE,20200927,TRUE,FALSE,FALSE,TRUE,1 Year,No Phone Service,DSL,Internet Only
0310-MVLET,Female,0,Yes,Yes,3,2,2,TRUE,0,Electronic check,99.15,"6,010.05",Yes,60,100.17,FALSE,20160727,TRUE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
0310-SUCIN,Female,0,Yes,No,1,1,1,TRUE,1,Bank transfer (automatic),84.80,"6,046.10",No,71,85.16,FALSE,20150827,TRUE,FALSE,TRUE,TRUE,1 Year,One Line,DSL,Phone & Internet
0310-VQXAM,Male,0,No,No,0,1,0,FALSE,0,Mailed check,19.85,178.80,No,9,19.87,FALSE,20201027,FALSE,FALSE,TRUE,FALSE,Month-to-Month,One Line,No Internet Service,Phone Only
0311-QYWSS,Female,0,No,No,0,1,1,TRUE,0,Electronic check,49.45,314.60,No,6,52.43,FALSE,20210127,TRUE,FALSE,TRUE,TRUE,Month-to-Month,One Line,DSL,Phone & Internet
0311-UNPFF,Female,0,No,No,0,1,2,TRUE,0,Bank transfer (automatic),88.80,"2,274.35",Yes,25,90.97,FALSE,20190627,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic,Phone & Internet
0314-TKOSI,Female,0,No,No,0,1,1,TRUE,0,Mailed check,55.15,322.90,No,5,64.58,FALSE,20210227,TRUE,FALSE,TRUE,TRUE,Month-to-Month,One Line,DSL,Phone & Internet
0315-LVCRK,Male,0,No,No,0,1,2,TRUE,0,Electronic check,84.80,888.75,No,10,88.88,FALSE,20200927,FALSE,FALSE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic,Phone & Internet
0318-QUUOB,Male,0,Yes,No,1,1,2,TRUE,0,Electronic check,80.55,80.55,Yes,1,80.55,TRUE,20210627,FALSE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic,Phone & Internet
0318-ZOPWS,Female,0,Yes,No,1,1,0,FALSE,2,Bank transfer (automatic),20.15,973.35,No,48,20.28,FALSE,20170727,TRUE,FALSE,TRUE,FALSE,2 Year,One Line,No Internet Service,Phone Only
0319-QZTCO,Female,0,Yes,Yes,3,1,1,TRUE,0,Credit card (automatic),58.70,168.60,No,2,84.30,FALSE,20210527,TRUE,FALSE,TRUE,TRUE,Month-to-Month,One Line,DSL,Phone & Internet
0320-DWVTU,Female,0,No,No,0,1,2,TRUE,2,Mailed check,99.50,"5,424.25",No,54,100.45,FALSE,20170127,TRUE,FALSE,TRUE,TRUE,2 Year,One Line,Fiber Optic,Phone & Internet
0320-JDNQG,Male,0,Yes,Yes,3,1,2,TRUE,0,Electronic check,99.85,"2,331.30",Yes,23,101.36,FALSE,20190827,FALSE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic,Phone & Internet
0322-CHQRU,Male,0,No,No,0,1,1,TRUE,0,Electronic check,45.35,89.50,Yes,1,89.50,FALSE,20210627,FALSE,TRUE,TRUE,TRUE,Month-to-Month,One Line,DSL,Phone & Internet
0322-YINQP,Male,0,No,No,0,1,1,TRUE,0,Mailed check,48.55,48.55,Yes,1,48.55,TRUE,20210627,FALSE,TRUE,TRUE,TRUE,Month-to-Month,One Line,DSL,Phone & Internet
0323-XWWTN,Male,0,No,Yes,2,2,0,FALSE,2,Mailed check,26.40,121.25,No,4,30.31,FALSE,20210327,FALSE,FALSE,TRUE,FALSE,2 Year,Two or More Lines,No Internet Service,Phone Only
0324-BRPCJ,Female,1,Yes,No,1,2,2,TRUE,0,Electronic check,100.20,"6,851.65",Yes,68,100.76,FALSE,20151127,TRUE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
0325-XBFAC,Male,0,No,No,0,1,2,TRUE,0,Electronic check,94.70,740.30,Yes,7,105.76,FALSE,20201227,FALSE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic,Phone & Internet
0326-VDYXE,Female,0,Yes,No,1,2,2,TRUE,1,Electronic check,97.65,"6,982.50",No,71,98.35,FALSE,20150827,TRUE,FALSE,TRUE,TRUE,1 Year,Two or More Lines,Fiber Optic,Phone & Internet
0327-WFZSY,Male,0,Yes,Yes,3,2,2,TRUE,1,Electronic check,100.00,"3,835.55",No,38,100.94,FALSE,20180527,FALSE,FALSE,TRUE,TRUE,1 Year,Two or More Lines,Fiber Optic,Phone & Internet
0328-GRPMV,Female,0,No,No,0,1,2,TRUE,0,Electronic check,70.10,70.10,Yes,1,70.10,TRUE,20210627,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic,Phone & Internet
0329-GTIAJ,Female,0,No,No,0,1,2,TRUE,0,Electronic check,97.90,315.30,Yes,3,105.10,FALSE,20210427,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic,Phone & Internet
0330-BGYZE,Male,0,Yes,No,1,2,2,TRUE,1,Bank transfer (automatic),102.50,"6,157.60",No,60,102.63,FALSE,20160727,FALSE,FALSE,TRUE,TRUE,1 Year,Two or More Lines,Fiber Optic,Phone & Internet
0330-IVZHA,Female,0,Yes,No,1,1,2,TRUE,0,Electronic check,69.95,330.15,Yes,4,82.54,FALSE,20210327,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic,Phone & Internet
0334-GDDSO,Male,1,No,No,0,2,2,TRUE,0,Electronic check,81.35,233.70,Yes,2,116.85,FALSE,20210527,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
0334-ZFJSR,Female,0,Yes,No,1,2,1,TRUE,1,Credit card (automatic),66.05,"3,462.10",No,52,66.58,FALSE,20170327,TRUE,FALSE,TRUE,TRUE,1 Year,Two or More Lines,DSL,Phone & Internet
0336-KXKFK,Male,0,No,No,0,0,1,FALSE,2,Credit card (automatic),61.20,"4,390.25",No,71,61.83,FALSE,20150827,FALSE,FALSE,FALSE,TRUE,2 Year,No Phone Service,DSL,Internet Only
0336-PIKEI,Male,1,Yes,No,1,1,1,TRUE,2,Bank transfer (automatic),74.40,"5,360.75",No,72,74.45,FALSE,20150727,FALSE,FALSE,TRUE,TRUE,2 Year,One Line,DSL,Phone & Internet
0337-CNPZE,Female,0,No,No,0,2,2,TRUE,0,Electronic check,106.30,"4,443.45",Yes,41,108.38,FALSE,20180227,TRUE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
0343-QLUZP,Male,0,No,No,0,0,1,FALSE,2,Bank transfer (automatic),39.60,"2,424.50",No,61,39.75,FALSE,20160627,FALSE,FALSE,FALSE,TRUE,2 Year,No Phone Service,DSL,Internet Only
0345-HKJVM,Female,0,No,No,0,1,2,TRUE,0,Electronic check,89.30,577.60,Yes,6,96.27,FALSE,20210127,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic,Phone & Internet
0345-XMMUG,Female,0,Yes,No,1,2,2,TRUE,2,Credit card (automatic),108.90,"4,854.30",No,44,110.33,FALSE,20171127,TRUE,FALSE,TRUE,TRUE,2 Year,Two or More Lines,Fiber Optic,Phone & Internet
0347-UBKUZ,Female,0,No,No,0,1,0,FALSE,0,Mailed check,19.90,320.45,No,16,20.03,FALSE,20200327,TRUE,FALSE,TRUE,FALSE,Month-to-Month,One Line,No Internet Service,Phone Only
0348-SDKOL,Female,0,Yes,No,1,2,2,TRUE,0,Credit card (automatic),102.10,"5,885.40",Yes,57,103.25,FALSE,20161027,TRUE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
0354-VXMJC,Male,0,Yes,Yes,3,1,0,FALSE,2,Credit card (automatic),19.60,426.65,No,21,20.32,FALSE,20191027,FALSE,FALSE,TRUE,FALSE,2 Year,One Line,No Internet Service,Phone Only
0354-WYROK,Female,1,Yes,Yes,3,1,2,TRUE,0,Electronic check,98.90,"2,911.30",Yes,29,100.39,FALSE,20190227,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic,Phone & Internet
0356-ERHVT,Male,0,Yes,No,1,1,1,TRUE,0,Bank transfer (automatic),45.90,521.90,No,11,47.45,FALSE,20200827,FALSE,FALSE,TRUE,TRUE,Month-to-Month,One Line,DSL,Phone & Internet
0356-OBMAC,Female,1,No,No,0,2,2,TRUE,2,Bank transfer (automatic),99.90,"5,706.30",No,57,100.11,FALSE,20161027,TRUE,FALSE,TRUE,TRUE,2 Year,Two or More Lines,Fiber Optic,Phone & Internet
0357-NVCRI,Female,0,No,Yes,2,1,0,FALSE,0,Credit card (automatic),20.05,471.70,No,23,20.51,FALSE,20190827,TRUE,FALSE,TRUE,FALSE,Month-to-Month,One Line,No Internet Service,Phone Only
0361-HJRDX,Female,0,No,No,0,0,1,FALSE,2,Credit card (automatic),64.35,"4,539.60",No,70,64.85,FALSE,20150927,TRUE,FALSE,FALSE,TRUE,2 Year,No Phone Service,DSL,Internet Only
0362-RAOQO,Female,0,No,No,0,1,0,FALSE,2,Credit card (automatic),19.65,830.25,No,42,19.77,FALSE,20180127,TRUE,FALSE,TRUE,FALSE,2 Year,One Line,No Internet Service,Phone Only
0362-ZBZWJ,Male,0,No,No,0,2,2,TRUE,0,Electronic check,84.90,"3,067.20",Yes,36,85.20,FALSE,20180727,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
0363-QJVFX,Male,0,No,No,0,2,2,TRUE,0,Credit card (automatic),108.15,"3,432.90",Yes,31,110.74,FALSE,20181227,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
0363-SVHYR,Male,0,Yes,Yes,3,2,1,TRUE,2,Bank transfer (automatic),86.85,"6,263.80",No,72,87.00,FALSE,20150727,FALSE,FALSE,TRUE,TRUE,2 Year,Two or More Lines,DSL,Phone & Internet
0365-BZUWY,Male,0,Yes,No,1,2,2,TRUE,0,Electronic check,102.55,"1,742.50",No,16,108.91,FALSE,20200327,FALSE,FALSE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
0365-GXEZS,Male,0,Yes,No,1,1,2,TRUE,0,Electronic check,78.20,"1,468.75",No,18,81.60,FALSE,20200127,FALSE,FALSE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic,Phone & Internet
0365-TRTPY,Female,0,No,No,0,2,2,TRUE,0,Bank transfer (automatic),91.20,"3,382.30",No,37,91.41,FALSE,20180627,TRUE,FALSE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
